match_id,innings,over,ball_in_over,bowler,w1_actual_economy,w1_predicted_economy
501221,2,12,6,KA Pollard,7.5,5.893386437602834
501221,2,15,6,Harbhajan Singh,4.5,6.476446692895838
501224,1,5,6,I Sharma,9.75,11.583903783028674
501224,1,8,6,A Mishra,3.5,5.45250867288137
501224,1,12,6,PP Ojha,7.25,7.177913172944473
501224,1,15,6,I Sharma,9.75,10.991950324665382
501224,2,5,6,SL Malinga,2.25,6.317968426523385
501224,2,8,6,R Sathish,6.0,8.04985890625562
501224,2,12,6,AN Ahmed,6.75,7.448529427194097
501224,2,15,6,SL Malinga,2.25,3.7149931931227136
501225,1,5,6,A Singh,6.5,6.894078122591497
501225,1,8,6,J Botha,4.75,5.716567603747815
501225,1,12,6,SK Trivedi,4.75,8.07652554485059
501225,1,15,6,SK Warne,4.0,4.17657752776531
501225,2,5,6,M Muralitharan,8.842105263157896,5.972983933844904
501225,2,8,6,RV Gomez,9.0,8.944912343424425
501225,2,12,6,M Muralitharan,8.842105263157896,8.42026094587101
501226,1,5,6,M Kartik,7.25,8.637143948438121
501226,1,8,6,R Sharma,6.75,6.131875907788769
501226,1,12,6,Yuvraj Singh,7.0,7.888176545044729
501226,1,15,6,AC Thomas,7.25,8.254998441450159
501226,2,5,6,R Ashwin,4.75,4.960546380087382
501226,2,8,6,S Randiv,5.75,5.039379058353288
501226,2,12,6,DE Bollinger,5.0,7.1839420698827
501226,2,15,6,SB Jakati,6.0,6.407014436207428
501229,1,5,6,R Vinay Kumar,6.25,5.086101490449107
501229,1,8,6,NLTC Perera,7.5,5.911782845254738
501229,1,12,6,RA Jadeja,8.333333333333334,12.541665231984156
501229,1,15,6,S Sreesanth,5.5,5.068229346300673
501229,2,5,6,I Sharma,4.0,4.304122291012835
501229,2,8,6,DT Christian,4.0,5.211524243255118
501229,2,12,6,MS Gony,6.333333333333333,6.988093352588304
501229,2,15,6,A Mishra,3.0,3.4574464176761035
501230,1,5,6,UT Yadav,7.25,7.7384786529563545
501230,1,8,6,AB Agarkar,8.5,6.484056838653168
501230,1,12,6,M Morkel,10.5,9.901445486419883
501230,1,15,6,IK Pathan,4.0,4.1713969732115554
501230,2,5,6,Iqbal Abdulla,6.25,7.411521317182873
501230,2,8,6,JD Unadkat,6.0,5.3927266198379185
501230,2,12,6,Iqbal Abdulla,6.25,5.895974022470366
501230,2,15,6,B Lee,6.0,7.7417661821902115
501231,1,5,6,A Singh,3.5,4.84182723330717
501231,1,8,6,AL Menaria,5.0,5.1268523895845775
501231,1,12,6,SR Watson,6.25,6.52925553108624
501231,1,15,6,J Botha,3.0,7.206799755274814
501231,2,5,6,AG Murtaza,3.75,5.609546004882397
501231,2,8,6,Harbhajan Singh,6.666666666666667,8.385566519030778
501231,2,12,6,AG Murtaza,3.75,4.184886364483588
501231,2,15,6,KA Pollard,8.0,9.07062743428168
501240,1,5,6,R Ashwin,9.0,9.418909010514254
501240,1,8,6,SB Jakati,5.5,6.921328285197859
501240,1,12,6,R Ashwin,9.0,9.252629434785842
501240,1,15,6,S Randiv,8.0,8.160606212378951
501240,2,5,6,J Botha,5.5,6.280697223492296
501240,2,8,6,SR Watson,6.75,8.70939362153157
501240,2,12,6,STR Binny,12.0,11.023146540114956
501240,2,15,6,SK Trivedi,10.090909090909092,9.428022303939967
501243,1,5,6,M Morkel,9.25,10.463108636349718
501243,1,8,6,AB Agarkar,7.25,6.289315184352942
501243,1,12,6,AM Salvi,6.5,6.45314488237051
501243,1,15,6,IK Pathan,6.0,6.984558103962313
501243,2,5,6,I Sharma,4.0,4.673724940919552
501243,2,8,6,DT Christian,7.75,8.229761456158908
501243,2,12,6,DW Steyn,6.0,6.737462467139142
501243,2,15,6,I Sharma,4.0,4.05316174248416
501250,1,5,6,WD Parnell,9.5,9.043286953472567
501250,1,8,6,Yuvraj Singh,4.25,6.376372841248243
501250,1,12,6,R Sharma,6.0,6.786510598543115
501250,1,15,6,MR Marsh,6.25,7.124603622517771
501250,2,5,6,A Mishra,7.8,8.1376050531807
501250,2,8,6,PP Ojha,4.333333333333333,5.020603813388614
501250,2,12,6,DT Christian,7.0,6.04459973103656
501250,2,15,6,I Sharma,8.333333333333334,8.341720670589863
501254,1,5,6,SJ Srivastava,8.5,10.46903548182707
501254,1,8,6,Bipul Sharma,8.0,8.733273253385317
501254,1,12,6,BA Bhatt,9.0,7.68180024023169
501254,1,15,6,RJ Harris,10.5,11.378174830685303
501254,2,5,6,S Sreesanth,9.91304347826087,8.788410862054485
501254,2,8,6,R Vinay Kumar,9.333333333333334,8.251483369889062
501254,2,12,6,RA Jadeja,9.0,14.246298256141712
501254,2,15,6,RA Jadeja,9.0,10.095533175752745
501256,1,5,6,DS Kulkarni,6.5,8.530597344515312
501256,1,8,6,TL Suman,7.5,8.18222104371659
501256,1,12,6,SL Malinga,4.25,5.109612911431641
501256,1,15,6,SL Malinga,4.25,3.845867017464249
501256,2,5,6,I Sharma,7.5,5.585509835621769
501256,2,8,6,DT Christian,7.0,8.885206508338252
501256,2,12,6,DT Christian,7.0,8.346224449964003
501256,2,15,6,Anand Rajan,9.0,7.581201994423748
501265,1,5,6,SS Mundhe,6.0,7.512303218559506
501265,1,8,6,MR Marsh,5.076923076923077,6.705931106791553
501270,1,5,6,SL Malinga,6.0,7.546541576235808
501270,1,8,6,KA Pollard,8.0,10.90399633642363
