match_id,innings,over,ball_in_over,bowler,w15_actual,w15_predicted_prob
1136564,2,5,6,B Laughlin,0,0.7972896822230398
1136569,1,5,6,DT Christian,1,0.9967705760930733
1136569,2,5,6,Mustafizur Rahman,0,0.03235329109721876
1136576,1,5,6,S Kaul,1,0.9770678600363879
1136576,2,5,6,BB Sran,0,0.17219484873592067
1136577,1,5,6,BA Stokes,1,0.8948597817082261
1136577,2,5,6,SR Watson,0,0.0008817187154185331
1136578,1,5,6,AJ Tye,1,0.182913086574435
1136578,2,5,6,PP Chawla,0,0.8900996089198208
1136579,1,5,6,YS Chahal,0,0.015535051045379708
1136579,2,5,6,CH Morris,0,0.44652121221057267
1136582,1,5,6,Avesh Khan,0,0.30853674899936
1136582,2,5,6,AJ Tye,1,0.12989908248730303
1136583,2,5,6,Shakib Al Hasan,0,0.0010863011029351632
1136584,2,5,6,UT Yadav,1,0.14155969619424807
1136585,1,5,6,BB Sran,1,0.619858343189634
1136585,2,5,6,S Kaul,1,0.7761351575499399
1136588,1,5,6,JD Unadkat,0,0.3946998906755205
1136588,2,5,6,S Kaul,1,0.687057295937811
1136595,1,5,6,L Ngidi,1,0.23957693051636
1136596,1,5,6,S Kaul,1,0.9939124933247031
1136596,2,5,6,Avesh Khan,1,0.9954595635835041
1136600,1,5,6,AJ Tye,0,0.5352631035017757
1136600,2,5,6,BA Stokes,1,0.8078648583042368
1136609,1,5,6,SP Narine,1,0.0916774868517189
1136609,2,5,6,BA Stokes,1,0.674308535710046
1136618,1,5,6,JD Unadkat,0,0.996700965159351
