match_id,innings,over,ball_in_over,bowler,career_economy,dot_ball_percentage,boundary_percentage
598019,1,15,6,PP Ojha,7.152,0.2777777777777778,0.1111111111111111
598019,2,8,6,SK Trivedi,7.509,0.8333333333333334,0.0
598019,2,12,6,JP Faulkner,8.578,0.4166666666666667,0.08333333333333333
598019,2,15,6,KK Cooper,7.884,0.0,0.16666666666666666
598021,1,5,6,I Sharma,8.38,0.3333333333333333,0.16666666666666666
598021,1,8,6,KV Sharma,8.407,0.6666666666666666,0.0
598021,1,12,6,NLTC Perera,8.201,0.5833333333333334,0.25
598021,1,15,6,A Mishra,7.368,0.3333333333333333,0.1111111111111111
598021,2,5,6,Azhar Mahmood,7.424,0.3333333333333333,0.16666666666666666
598021,2,8,6,AD Mascarenhas,6.993,0.3888888888888889,0.05555555555555555
598021,2,12,6,Azhar Mahmood,7.424,0.25,0.08333333333333333
598021,2,15,6,MS Gony,8.361,0.5555555555555556,0.16666666666666666
598054,1,5,6,UT Yadav,8.358,0.3333333333333333,0.16666666666666666
598054,1,8,6,UT Yadav,8.358,0.18181818181818182,0.18181818181818182
598054,1,12,6,M Morkel,7.385,0.5555555555555556,0.1111111111111111
598054,1,15,6,S Kaul,8.809,0.2222222222222222,0.16666666666666666
598054,2,5,6,JD Unadkat,8.955,0.75,0.08333333333333333
598054,2,8,6,J Syed Mohammad,8.815,0.0,0.8
598054,2,12,6,R Vinay Kumar,8.412,0.2727272727272727,0.36363636363636365
598055,1,5,6,AN Ahmed,7.607,0.4444444444444444,0.16666666666666666
598055,1,8,6,PP Ojha,7.152,0.3333333333333333,0.08333333333333333
598055,1,12,6,SL Malinga,6.983,0.25,0.16666666666666666
