match_id,innings,over,b6_actual_score,b6_predicted_score
392188,2,3,15,30.182921209822187
392188,2,3,9,13.892702533915353
392188,2,4,8,15.655681712974271
392188,2,4,9,14.143530016432797
392188,2,4,9,15.655681712974271
392188,2,4,8,15.655681712974271
392188,2,4,8,15.174473663431257
392188,2,4,9,15.174473663431257
392188,2,4,8,15.174473663431257
392188,2,4,8,15.174473663431257
392188,2,5,9,16.16679843351288
392188,2,5,9,16.719578016351928
392188,2,5,8,16.16679843351288
392188,2,5,8,21.12126604948309
392188,2,5,8,21.12126604948309
392188,2,5,8,22.275301255413755
392188,2,6,8,21.744081006072125
392188,2,6,9,16.515340172638837
392188,2,6,9,16.515340172638837
392188,2,6,9,18.754784175312523
392188,2,6,9,23.166220782021835
392188,2,6,9,23.166220782021835
392188,2,7,8,21.55369905370003
392188,2,7,8,21.55369905370003
392188,2,7,2,12.183349635204086
392188,2,7,2,13.7008611550585
392188,2,7,20,13.7008611550585
392188,2,7,2,15.199839504586025
392188,2,7,20,15.199839504586025
392188,2,8,20,14.489132453901071
392188,2,8,20,19.62385889201687
392188,2,8,20,20.06263371177238
392188,2,8,2,14.489132453901071
392188,2,8,20,20.367799156024123
392188,2,8,2,14.489132453901071
392188,2,9,20,24.813460561527084
392188,2,9,20,24.813460561527084
392188,2,9,20,26.115219716393884
392188,2,9,20,26.115219716393884
392188,2,9,20,26.115219716393884
392188,2,9,20,28.100131758100943
392188,2,10,20,31.928772062763862
392188,2,10,20,33.651867310083105
392188,2,10,2,14.95058744783857
392188,2,10,24,12.662697109500513
392188,2,10,24,13.180318049544363
392188,2,10,28,14.95058744783857
392188,2,11,24,12.707397504093084
392188,2,11,24,12.707397504093084
392188,2,11,24,12.707397504093084
392188,2,11,24,14.644635666218504
392188,2,11,24,15.950039152157125
392188,2,11,28,13.454903816367853
392188,2,11,28,20.279623932484128
392188,2,12,24,15.321220090141226
392188,2,12,24,16.310536033741556
392188,2,12,28,20.113323424910377
392188,2,12,24,18.126817729232755
392188,2,12,24,18.126817729232755
392188,2,12,24,20.113323424910377
392188,2,13,28,26.133971624653647
392188,2,13,28,30.330247867533185
392188,2,13,28,31.260967593128154
392188,2,13,28,34.11644687087232
392188,2,13,28,34.11644687087232
392188,2,13,28,34.738231062728545
392188,2,14,28,35.71642044919298
392188,2,14,24,17.841400876847423
392188,2,14,24,24.216536743529137
392188,2,14,24,27.602742300380935
392188,2,14,24,29.792102771385906
392188,2,14,24,29.792102771385906
392188,2,15,28,38.48894109155022
392188,2,15,24,32.11217780442495
392188,2,15,24,32.04144237414605
392188,2,15,28,38.48894109155022
392188,2,15,7,12.879159558824194
392188,2,15,7,15.328144208155864
392188,2,16,1,7.984222302631097
392188,2,16,7,15.382666689068396
392188,2,16,1,7.984222302631097
392188,2,16,9,9.145595276302403
392188,2,16,9,14.153556624516645
392188,2,16,9,14.153556624516645
392188,2,16,9,15.176425313699326
392188,2,17,1,6.8014922997146705
392188,2,17,9,15.465584895005376
392188,2,17,1,6.8014922997146705
392188,2,17,1,6.8014922997146705
392188,2,17,13,4.7559313490613295
392188,2,17,13,12.562161638294171
392188,2,18,10,8.708968856058426
392188,2,18,10,8.708968856058426
392188,2,18,10,8.708968856058426
392188,2,18,10,12.415332159607685
392188,2,18,10,14.198260685930263
392188,2,18,13,17.57364637627586
392188,2,18,13,17.57364637627586
392188,2,19,10,11.022638849282421
392188,2,19,10,12.227721396286672
392188,2,19,13,15.434257301986936
392188,2,19,10,12.227721396286672
392188,2,19,1,1.931051724752868
392188,2,19,1,1.931051724752868
392212,1,0,5,15.291252546080198
392212,1,0,5,15.291252546080198
392212,1,0,5,20.177350707640898
392212,1,0,5,20.177350707640898
392212,1,0,5,21.1224098821109
392212,1,0,0,15.291252546080198
392212,1,0,5,21.1224098821109
392212,1,1,0,13.933952437068069
392212,1,1,0,13.933952437068069
392212,1,1,0,13.933952437068069
392212,1,1,0,13.933952437068069
392212,1,1,0,13.933952437068069
392212,1,1,20,13.933952437068069
392212,1,1,20,13.933952437068069
392212,1,2,7,14.304697737925137
392212,1,2,7,14.304697737925137
392212,1,2,7,14.304697737925137
392212,1,2,7,14.304697737925137
392212,1,2,7,14.304697737925137
392212,1,2,7,18.89390231046257
392212,1,2,7,18.89390231046257
392212,1,3,20,16.13387891659472
392212,1,3,20,21.312545055902948
392212,1,3,20,21.312545055902948
392212,1,3,20,21.312545055902948
392212,1,3,20,21.657842564005385
392212,1,3,7,20.746638105160727
392212,1,4,7,21.343211624860565
392212,1,4,20,27.629887007179537
392212,1,4,20,28.576202330020962
392212,1,4,7,21.343211624860565
392212,1,4,20,34.84511909342148
392212,1,4,20,34.84511909342148
392212,1,5,7,22.275301255413755
392212,1,5,20,34.067111095917824
392212,1,5,20,34.067111095917824
392212,1,5,12,14.833183479573306
392212,1,5,12,14.833183479573306
392212,1,5,12,14.833183479573306
392212,1,6,13,14.557056275743088
392212,1,6,12,14.557056275743088
392212,1,6,13,14.557056275743088
392212,1,6,13,19.625876885958313
392212,1,6,13,19.625876885958313
392212,1,6,13,21.744081006072125
392212,1,7,13,21.978706828706045
392212,1,7,12,13.7008611550585
392212,1,7,12,20.686589789733556
392212,1,7,12,21.55369905370003
392212,1,7,13,23.312197948389787
392212,1,7,12,21.978706828706045
392212,1,8,12,22.44685477463082
392212,1,8,13,22.44685477463082
392212,1,8,13,22.44685477463082
392212,1,8,13,22.44685477463082
392212,1,8,13,24.854807045247195
392212,1,8,12,24.854807045247195
392212,1,9,12,24.813460561527084
392212,1,9,13,23.603979219900367
392212,1,9,13,25.831994201263587
392212,1,9,13,25.831994201263587
392212,1,9,16,13.55125558141997
392212,1,9,16,13.698914407817577
392212,1,10,16,14.95058744783857
392212,1,10,6,12.662697109500513
392212,1,10,6,13.180318049544363
392212,1,10,16,14.95058744783857
392212,1,10,16,16.814151410002925
392212,1,10,16,16.814151410002925
392212,1,11,6,13.454903816367853
392212,1,11,16,23.447659021060584
392212,1,11,16,25.446688858221506
392212,1,11,6,14.644635666218504
392212,1,11,16,26.931393602811973
392212,1,11,6,15.950039152157125
392212,1,12,6,16.310536033741556
392212,1,12,16,26.54538371079773
392212,1,12,6,16.310536033741556
392212,1,12,16,27.33201466737794
392212,1,12,6,17.45178354659601
392212,1,12,16,27.33201466737794
392212,1,13,20,10.57666980564326
392212,1,13,20,11.828126465074787
392212,1,13,12,11.828126465074787
392212,1,13,20,13.956720779844687
392212,1,13,20,18.153988687715557
392212,1,13,20,18.153988687715557
392212,1,14,12,10.008498169994892
392212,1,14,12,11.653356291638513
392212,1,14,20,17.841400876847423
392212,1,14,20,19.239551185328466
392212,1,14,12,12.27879172896016
392212,1,14,20,20.797019189177625
392212,1,15,20,20.386010720024576
392212,1,15,20,20.386010720024576
392212,1,15,20,21.1236504892965
392212,1,15,12,11.543703355993813
392212,1,15,12,12.879159558824194
392212,1,15,20,21.1236504892965
392212,1,15,20,21.96283680135014
392212,1,16,20,25.826420103166043
392212,1,16,20,27.52757035823463
392212,1,16,20,29.843102496040725
392212,1,16,12,17.59632258745816
392212,1,16,12,19.511300824333187
392212,1,16,12,19.511300824333187
392212,1,17,20,26.288881481513364
392212,1,17,16,6.8014922997146705
392212,1,17,1,4.7559313490613295
392212,1,17,16,8.435757640921338
392212,1,17,1,6.8014922997146705
392212,1,17,16,8.44582262001748
392212,1,18,16,12.05873398026113
392212,1,18,16,12.415332159607685
392212,1,18,1,4.905412611376321
392212,1,18,16,14.604958337400491
392212,1,18,16,18.521180242047507
392212,1,18,16,19.447966460925098
392212,1,19,16,18.34602151541955
392212,1,19,5,1.76944219474678
392212,1,19,5,3.6318837557013945
392212,1,19,5,4.672543812953318
392212,1,19,3,4.672543812953318
392212,1,19,5,6.735612634322109
392212,2,0,5,15.698447001855044
392212,2,0,2,15.291252546080198
392212,2,0,2,15.698447001855044
392212,2,0,5,15.698447001855044
392212,2,0,5,21.1224098821109
392212,2,0,5,21.1224098821109
392212,2,1,2,17.226562780955362
392212,2,1,5,20.941420959704264
392212,2,1,5,20.941420959704264
392212,2,1,5,20.941420959704264
392212,2,1,0,13.933952437068069
392212,2,1,22,13.933952437068069
392212,2,2,29,16.21228304244064
392212,2,2,22,14.304697737925137
392212,2,2,22,16.21228304244064
392212,2,2,29,16.21228304244064
392212,2,2,29,16.21228304244064
392212,2,2,29,17.399921571823842
392212,2,3,22,15.880736833772735
392212,2,3,22,15.880736833772735
392212,2,3,22,15.880736833772735
392212,2,3,22,20.746638105160727
392212,2,3,22,20.746638105160727
392212,2,3,22,20.746638105160727
392212,2,3,22,23.361739300278433
392212,2,4,29,17.598232445907684
392212,2,4,29,17.598232445907684
392212,2,4,29,17.598232445907684
392212,2,4,29,22.54104586696584
392212,2,4,29,23.1643968418731
392212,2,4,22,24.99052920513659
392212,2,5,29,27.91008022147452
392212,2,5,29,27.91008022147452
392212,2,5,29,27.91008022147452
392212,2,5,22,26.731369849678952
392212,2,5,29,34.067111095917824
392212,2,5,29,34.067111095917824
392212,2,6,22,26.01789201114962
392212,2,6,22,26.01789201114962
392212,2,6,22,26.01789201114962
392212,2,6,22,29.513031139599388
392212,2,6,22,30.104264058503492
392212,2,6,29,38.57682065067884
392212,2,7,22,31.12380215354854
392212,2,7,22,32.672868772355535
392212,2,7,29,37.22343971817406
392212,2,7,29,39.04044561463065
392212,2,7,22,34.60154035185911
392212,2,7,29,43.25869603690901
392212,2,8,22,33.50105455483063
392212,2,8,22,33.50105455483063
392212,2,8,22,33.50105455483063
392212,2,8,22,34.127565555849095
392212,2,8,29,42.30443109591316
392212,2,8,24,13.168034990390714
392212,2,9,24,13.698914407817577
392212,2,9,24,14.479509422508482
392212,2,9,13,13.698914407817577
392212,2,9,24,15.759849392283389
392212,2,9,13,15.213956340491485
392212,2,9,24,19.98041636275468
392212,2,10,13,15.657288758863075
392212,2,10,24,20.062905276580242
392212,2,10,13,15.657288758863075
392212,2,10,13,16.814151410002925
392212,2,10,24,20.062905276580242
392212,2,10,24,21.42098767285107
392212,2,11,24,25.446688858221506
392212,2,11,24,26.931393602811973
392212,2,11,13,16.34043291720076
392212,2,11,13,20.279623932484128
392212,2,11,13,20.032545573773742
392212,2,11,24,29.429586692370414
392212,2,12,13,20.113323424910377
392212,2,12,13,20.113323424910377
392212,2,12,13,21.962682404082912
392212,2,12,24,31.72210749838275
392212,2,12,24,31.72210749838275
392212,2,12,24,32.929004309758035
392212,2,13,24,32.95098632579764
392212,2,13,24,32.86601927577269
392212,2,13,13,23.874153266669182
392212,2,13,13,23.874153266669182
392212,2,13,13,23.874153266669182
392212,2,13,13,24.263125088111
392212,2,14,13,24.216536743529137
392212,2,14,4,8.934925290940209
392212,2,14,4,10.008498169994892
392212,2,14,1,10.008498169994892
392212,2,14,4,10.008498169994892
392212,2,14,4,11.653356291638513
392212,2,15,4,11.543703355993813
392212,2,15,1,9.910276687631992
392212,2,15,1,9.910276687631992
392212,2,15,4,12.879159558824194
392212,2,15,1,9.910276687631992
392212,2,15,0,7.860969035707944
392212,2,16,2,7.984222302631097
392212,2,16,3,7.984222302631097
392212,2,16,2,9.145595276302403
392212,2,16,3,7.984222302631097
392212,2,16,3,10.559256138568877
392212,2,16,3,10.559256138568877
392212,2,17,2,8.435757640921338
392212,2,17,1,6.8014922997146705
392212,2,17,0,4.7559313490613295
392212,2,17,7,6.8014922997146705
392212,2,17,10,6.8014922997146705
392212,2,17,7,8.435757640921338
392212,2,18,7,7.660892936037646
392212,2,18,10,4.905412611376321
392212,2,18,10,6.019919328296965
392212,2,18,7,7.660892936037646
392212,2,18,7,8.708968856058426
392212,2,18,10,12.415332159607685
392212,2,19,7,6.735612634322109
392212,2,19,10,11.022638849282421
392212,2,19,7,6.735612634322109
392212,2,19,7,8.732395614023636
392212,2,19,10,12.227721396286672
392212,2,19,7,9.1640548567717
392216,1,0,20,15.291252546080198
392216,1,0,20,15.291252546080198
392216,1,0,20,15.291252546080198
392216,1,0,20,15.291252546080198
392216,1,0,20,20.177350707640898
392216,1,0,20,21.1224098821109
392216,1,0,9,15.698447001855044
392216,1,1,9,17.226562780955362
392216,1,1,20,20.941420959704264
392216,1,1,20,25.943853229019737
392216,1,1,20,25.943853229019737
392216,1,1,20,30.05565877881205
392216,1,1,20,30.05565877881205
392216,1,2,9,17.399921571823842
392216,1,2,20,28.663770465067543
392216,1,2,20,30.089508284135608
392216,1,2,9,17.399921571823842
392216,1,2,9,20.78211313665095
392216,1,2,9,23.3565901537406
392216,1,2,9,23.3565901537406
392216,1,3,20,35.63717967627419
392216,1,3,20,35.63717967627419
392216,1,3,20,35.63717967627419
392216,1,3,20,35.63717967627419
392216,1,3,4,13.892702533915353
392216,1,3,4,13.892702533915353
392216,1,4,19,15.174473663431257
392216,1,4,19,15.174473663431257
392216,1,4,19,23.1643968418731
392216,1,4,19,25.267751181595656
392216,1,4,19,24.99052920513659
392216,1,4,4,15.174473663431257
392216,1,5,19,25.853797570372144
392216,1,5,19,27.782720273263156
392216,1,5,19,27.782720273263156
392216,1,5,19,30.293456798761113
392216,1,5,4,16.719578016351928
392216,1,5,19,32.75988291997152
392216,1,6,4,18.60873825667577
392216,1,6,19,33.116121971989884
392216,1,6,4,18.60873825667577
392216,1,6,8,13.540024283813699
392216,1,6,8,14.557056275743088
392216,1,6,8,13.540024283813699
392216,1,7,8,13.7008611550585
392216,1,7,8,13.7008611550585
392216,1,7,8,15.199839504586025
392216,1,7,8,13.7008611550585
392216,1,7,8,15.199839504586025
392216,1,7,8,17.49716107661129
392216,1,8,8,16.70524463163098
392216,1,8,8,20.06263371177238
392216,1,8,8,20.367799156024123
392216,1,8,8,16.70524463163098
392216,1,8,8,16.70524463163098
392216,1,8,8,20.367799156024123
392216,1,9,8,19.166051136786066
392216,1,9,8,19.166051136786066
392216,1,9,1,13.55125558141997
392216,1,9,1,13.55125558141997
392216,1,9,1,13.698914407817577
392216,1,9,2,13.698914407817577
392216,1,10,2,13.180318049544363
392216,1,10,2,13.180318049544363
392216,1,10,2,14.95058744783857
392216,1,10,1,13.180318049544363
392216,1,10,32,12.662697109500513
392216,1,10,32,12.662697109500513
392216,1,11,58,12.234866831163997
392216,1,11,58,12.234866831163997
392216,1,11,58,12.234866831163997
392216,1,11,58,12.234866831163997
392216,1,11,58,12.707397504093084
392216,1,11,32,12.234866831163997
392216,1,12,58,13.4189664748598
392216,1,12,58,15.321220090141226
392216,1,12,32,11.742899412260819
392216,1,12,32,11.742899412260819
392216,1,12,32,17.45178354659601
392216,1,12,32,19.60308670440162
392216,1,13,58,15.847579677194272
392216,1,13,32,18.386684074963156
392216,1,13,32,18.386684074963156
392216,1,13,32,18.773869106304062
392216,1,13,58,16.81244419170553
392216,1,13,32,21.437036832828188
392216,1,14,32,20.797019189177625
392216,1,14,58,16.1313715619961
392216,1,14,58,17.15628279768348
392216,1,14,32,21.069087011483713
392216,1,14,58,24.216536743529137
392216,1,14,58,25.18895496652038
392216,1,15,32,21.96283680135014
392216,1,15,58,29.836024704151864
392216,1,15,58,32.32519427757519
392216,1,15,58,32.32519427757519
392216,1,15,58,32.32519427757519
392216,1,15,32,21.96283680135014
392216,1,16,32,22.326679457392185
392216,1,16,58,41.02556038622238
392216,1,16,58,43.03075180730942
392216,1,16,58,45.752144606618785
392216,1,16,58,49.51838326941274
392216,1,16,58,49.835893075237045
392216,1,17,58,51.838669201947326
392216,1,17,58,55.11495188127544
392216,1,17,58,56.22318593094956
392216,1,17,32,26.288881481513364
392216,1,17,32,32.601378896850385
392216,1,17,32,31.351881648893777
392216,1,17,58,59.60373880660365
392216,1,18,32,29.335218136857026
392216,1,18,32,29.335218136857026
392216,1,18,32,30.91633660605353
392216,1,18,58,58.72061910354828
392216,1,18,58,58.72061910354828
392216,1,18,58,58.31569496842788
392216,1,18,32,34.208390192986585
392216,1,19,58,58.71885890802222
392216,1,19,32,32.66054270124594
392216,1,19,32,32.820810159401056
392216,1,19,58,60.578634078563375
392216,1,19,58,60.578634078563375
392216,1,19,58,59.388621966369755
392216,1,19,32,35.689221843560105
392216,2,0,30,15.291252546080198
392216,2,0,30,15.698447001855044
392216,2,0,9,15.291252546080198
392216,2,0,9,20.177350707640898
392216,2,0,9,21.1224098821109
392216,2,0,30,15.698447001855044
392216,2,0,30,18.170947890692794
392216,2,1,30,20.72683504900182
392216,2,1,30,26.327708290974595
392216,2,1,30,26.327708290974595
392216,2,1,30,27.846729944194685
392216,2,1,9,20.72683504900182
392216,2,1,30,30.05565877881205
392216,2,2,9,21.085472708433915
392216,2,2,30,28.663770465067543
392216,2,2,30,30.089508284135608
392216,2,2,9,21.085472708433915
392216,2,2,9,23.12172981034179
392216,2,2,30,36.63033739682489
392216,2,3,9,23.361739300278433
392216,2,3,30,39.194250657872146
392216,2,3,30,39.194250657872146
392216,2,3,30,39.194250657872146
392216,2,3,30,41.605137872799546
392216,2,3,30,44.756486641486944
392216,2,4,9,23.954802505302023
392216,2,4,9,23.954802505302023
392216,2,4,30,45.02647664330584
392216,2,4,1,15.655681712974271
392216,2,4,0,14.143530016432797
392216,2,4,18,14.143530016432797
392216,2,5,24,14.833183479573306
392216,2,5,24,14.833183479573306
392216,2,5,24,15.143300612971558
392216,2,5,18,15.143300612971558
392216,2,5,24,16.16679843351288
392216,2,5,18,15.143300612971558
392216,2,6,24,18.60873825667577
392216,2,6,24,18.754784175312523
392216,2,6,18,16.145159233733118
392216,2,6,24,19.17750547087345
392216,2,6,18,19.17750547087345
392216,2,6,18,21.744081006072125
392216,2,7,24,20.16395908097928
392216,2,7,24,20.16395908097928
392216,2,7,24,21.55369905370003
392216,2,7,24,21.978706828706045
392216,2,7,18,21.55369905370003
392216,2,7,18,21.978706828706045
392216,2,8,18,28.470125971782352
392216,2,8,18,27.981177066534922
392216,2,8,24,22.44685477463082
392216,2,8,18,28.897662859150024
392216,2,8,24,27.981177066534922
392216,2,8,24,27.981177066534922
392216,2,8,24,32.83202457542879
392216,2,9,18,30.2159222642559
392216,2,9,24,34.31644300538511
392216,2,9,24,35.43918113097138
392216,2,9,24,35.43918113097138
392216,2,9,1,13.698914407817577
392216,2,9,0,13.55125558141997
392216,2,10,10,12.662697109500513
392216,2,10,10,12.662697109500513
392216,2,10,10,12.662697109500513
392216,2,10,10,13.180318049544363
392216,2,10,16,13.180318049544363
392216,2,10,10,15.657288758863075
392216,2,11,16,12.707397504093084
392216,2,11,16,13.454903816367853
392216,2,11,10,16.34043291720076
392216,2,11,16,14.644635666218504
392216,2,11,10,17.72405208897394
392216,2,11,16,15.950039152157125
392216,2,12,16,21.962682404082912
392216,2,12,16,22.63319777665561
392216,2,12,10,19.60308670440162
392216,2,12,16,23.220209965243406
392216,2,12,10,20.113323424910377
392216,2,12,16,23.220209965243406
392216,2,13,10,18.773869106304062
392216,2,13,10,21.437036832828188
392216,2,13,16,23.874153266669182
392216,2,13,16,25.099260624896672
392216,2,13,16,25.099260624896672
392216,2,13,16,26.133971624653647
392216,2,14,16,25.733102169629746
392216,2,14,10,19.239551185328466
392216,2,14,8,8.934925290940209
392216,2,14,8,10.008498169994892
392216,2,14,3,10.008498169994892
392216,2,14,8,11.653356291638513
392216,2,15,8,11.543703355993813
392216,2,15,3,9.910276687631992
392216,2,15,3,10.726397365916032
392216,2,15,8,12.879159558824194
392216,2,15,3,11.543703355993813
392216,2,15,8,14.056604167431543
392216,2,16,8,15.382666689068396
392216,2,16,8,15.176425313699326
392216,2,16,3,6.354854754558556
392216,2,16,3,7.984222302631097
392216,2,16,18,14.153556624516645
392216,2,16,18,19.511300824333187
392216,2,17,3,8.435757640921338
392216,2,17,18,22.411948379482453
392216,2,17,18,24.933992445841533
392216,2,17,3,8.44582262001748
392216,2,17,18,24.933992445841533
392216,2,17,18,25.343943232421186
392216,2,17,8,6.8014922997146705
392216,2,18,8,4.905412611376321
392216,2,18,11,4.905412611376321
392216,2,18,8,6.019919328296965
392216,2,18,11,12.05873398026113
392216,2,18,11,12.415332159607685
392216,2,18,8,7.660892936037646
392216,2,19,8,9.1640548567717
392216,2,19,8,10.658990446264335
392216,2,19,11,10.658990446264335
392216,2,19,11,12.227721396286672
392216,2,19,11,13.42545160935083
392220,1,0,10,15.698447001855044
392220,1,0,10,15.291252546080198
392220,1,0,10,15.291252546080198
392220,1,0,10,15.291252546080198
392220,1,0,10,15.291252546080198
392220,1,0,10,15.291252546080198
392220,1,0,10,21.711445789113505
392220,1,1,10,16.361990098200103
392220,1,1,10,16.361990098200103
392220,1,1,10,18.022133972308797
392220,1,1,10,18.022133972308797
392220,1,1,10,19.449875348917207
392220,1,1,10,20.72683504900182
392220,1,2,10,18.89390231046257
392220,1,2,10,23.12172981034179
392220,1,2,10,23.3565901537406
392220,1,2,10,21.085472708433915
392220,1,2,10,25.422342363377453
392220,1,2,10,23.12172981034179
392220,1,3,10,22.38695248708672
392220,1,3,10,25.16569424826856
392220,1,3,10,25.16569424826856
392220,1,3,2,13.892702533915353
392220,1,3,2,15.880736833772735
392220,1,3,19,21.312545055902948
392220,1,4,2,15.655681712974271
392220,1,4,2,15.174473663431257
392220,1,4,19,23.1643968418731
392220,1,4,19,23.1643968418731
392220,1,4,19,23.954802505302023
392220,1,4,2,15.174473663431257
392220,1,5,19,23.73619315461849
392220,1,5,19,27.44878007013606
392220,1,5,19,27.782720273263156
392220,1,5,19,33.537749720151986
392220,1,5,19,33.537749720151986
392220,1,5,7,14.833183479573306
392220,1,6,21,16.515340172638837
392220,1,6,7,14.557056275743088
392220,1,6,21,18.754784175312523
392220,1,6,21,23.166220782021835
392220,1,6,21,24.684962209565008
392220,1,6,7,16.145159233733118
392220,1,7,7,17.49716107661129
392220,1,7,21,25.566986182166218
392220,1,7,7,17.7372550292885
392220,1,7,21,25.566986182166218
392220,1,7,21,26.685909458512494
392220,1,7,7,19.418101764381365
392220,1,8,7,19.62385889201687
392220,1,8,21,30.52003517838623
392220,1,8,21,32.12260159513409
392220,1,8,7,20.06263371177238
392220,1,8,21,32.12260159513409
392220,1,8,21,32.83202457542879
392220,1,9,21,33.23054451323583
392220,1,9,21,33.75940852618853
392220,1,9,7,19.98041636275468
392220,1,9,3,13.698914407817577
392220,1,9,9,14.479509422508482
392220,1,9,9,18.72341830808628
392220,1,10,3,13.180318049544363
392220,1,10,3,13.180318049544363
392220,1,10,3,14.95058744783857
392220,1,10,9,20.062905276580242
392220,1,10,9,21.42098767285107
392220,1,10,3,15.695059414987776
392220,1,11,3,14.644635666218504
392220,1,11,9,20.032545573773742
392220,1,11,9,20.032545573773742
392220,1,11,20,12.707397504093084
392220,1,11,17,13.454903816367853
392220,1,11,17,13.454903816367853
392220,1,12,20,13.084415898476573
392220,1,12,17,13.4189664748598
392220,1,12,20,13.084415898476573
392220,1,12,20,13.084415898476573
392220,1,12,20,13.4189664748598
392220,1,12,17,13.4189664748598
392220,1,13,20,14.245029210720814
392220,1,13,17,14.245029210720814
392220,1,13,20,15.847579677194272
392220,1,13,17,15.847579677194272
392220,1,13,20,16.81244419170553
392220,1,13,17,16.81244419170553
392220,1,14,17,17.15628279768348
392220,1,14,20,21.069087011483713
392220,1,14,20,25.571741302404103
392220,1,14,20,25.18895496652038
392220,1,14,17,17.088342123251977
392220,1,14,20,27.602742300380935
392220,1,15,17,17.23433008828613
392220,1,15,17,18.818507960052898
392220,1,15,17,20.386010720024576
392220,1,15,20,28.122496170209228
392220,1,15,17,20.386010720024576
392220,1,15,17,25.833239720996236
392220,1,16,20,29.843102496040725
392220,1,16,20,29.843102496040725
392220,1,16,23,7.984222302631097
392220,1,16,12,7.984222302631097
392220,1,16,23,15.382666689068396
392220,1,16,23,16.45997026200929
392220,1,17,12,11.221404412450351
392220,1,17,12,12.562161638294171
392220,1,17,23,21.207269260955815
392220,1,17,23,22.411948379482453
392220,1,17,12,16.48607450087442
392220,1,17,12,18.172350081199895
392220,1,18,12,17.57364637627586
392220,1,18,23,27.69024921105749
392220,1,18,23,28.24175121697729
392220,1,18,12,17.57364637627586
392220,1,18,4,3.2967858871624203
392220,1,18,4,4.905412611376321
392220,1,19,4,4.672543812953318
392220,1,19,4,6.254646784738837
392220,1,19,5,6.254646784738837
392220,1,19,5,6.735612634322109
392220,1,19,4,6.254646784738837
392220,1,19,2,3.6318837557013945
392220,2,0,1,15.291252546080198
392220,2,0,1,15.698447001855044
392220,2,0,4,15.291252546080198
392220,2,0,4,15.291252546080198
392220,2,0,4,15.291252546080198
392220,2,0,4,20.177350707640898
392220,2,1,1,16.361990098200103
392220,2,1,8,13.933952437068069
392220,2,1,8,13.933952437068069
392220,2,1,8,18.022133972308797
392220,2,1,4,13.933952437068069
392220,2,1,4,13.933952437068069
392220,2,2,8,17.399921571823842
392220,2,2,8,17.399921571823842
392220,2,2,8,18.89390231046257
392220,2,2,4,14.304697737925137
392220,2,2,4,18.89390231046257
392220,2,2,4,18.89390231046257
392220,2,2,4,18.89390231046257
392220,2,3,8,18.9203105857938
392220,2,3,8,18.9203105857938
392220,2,3,8,22.38695248708672
392220,2,3,8,22.38695248708672
392220,2,3,8,22.38695248708672
392220,2,3,8,22.38695248708672
392220,2,3,16,15.880736833772735
392220,2,4,16,15.655681712974271
392220,2,4,16,15.655681712974271
392220,2,4,16,15.655681712974271
392220,2,4,16,20.7418635123777
392220,2,4,16,21.343211624860565
392220,2,4,8,14.143530016432797
392220,2,5,16,21.12126604948309
392220,2,5,16,25.737375364262757
392220,2,5,16,25.853797570372144
392220,2,5,8,14.833183479573306
392220,2,5,8,14.833183479573306
392220,2,5,8,14.833183479573306
392220,2,6,16,26.01789201114962
392220,2,6,8,13.540024283813699
392220,2,6,8,16.145159233733118
392220,2,6,8,16.145159233733118
392220,2,6,8,16.515340172638837
392220,2,6,16,27.7211377125451
392220,2,7,16,27.158082479979182
392220,2,7,8,20.686589789733556
392220,2,7,8,21.55369905370003
392220,2,7,16,29.217084910568445
392220,2,7,16,29.217084910568445
392220,2,7,24,12.183349635204086
392220,2,8,6,13.168034990390714
392220,2,8,24,12.935848167905784
392220,2,8,24,13.168034990390714
392220,2,8,6,14.489132453901071
392220,2,8,24,17.8100232497834
392220,2,8,24,19.62385889201687
392220,2,9,24,22.482754275003046
392220,2,9,24,22.482754275003046
392220,2,9,24,23.603979219900367
392220,2,9,6,15.759849392283389
392220,2,9,24,24.813460561527084
392220,2,9,6,15.213956340491485
392220,2,10,6,15.672392110789342
392220,2,10,24,23.65721657201124
392220,2,10,24,25.185608502644566
392220,2,10,24,25.185608502644566
392220,2,10,24,33.651867310083105
392220,2,10,24,37.05506144177645
392220,2,11,6,16.34043291720076
392220,2,11,6,16.34043291720076
392220,2,11,4,12.707397504093084
392220,2,11,5,13.454903816367853
392220,2,11,5,14.644635666218504
392220,2,11,4,12.707397504093084
392220,2,12,5,15.321220090141226
392220,2,12,4,13.084415898476573
392220,2,12,5,16.310536033741556
392220,2,12,4,13.084415898476573
392220,2,12,4,13.4189664748598
392220,2,12,5,16.310536033741556
392220,2,13,4,14.245029210720814
392220,2,13,1,11.828126465074787
392220,2,13,1,11.828126465074787
392220,2,13,1,11.828126465074787
392220,2,13,8,10.57666980564326
392220,2,13,8,11.828126465074787
392220,2,14,8,11.653356291638513
392220,2,14,2,10.008498169994892
392220,2,14,8,13.836192032175232
392220,2,14,8,13.836192032175232
392220,2,14,8,13.836192032175232
392220,2,14,8,13.836192032175232
392220,2,14,8,17.088342123251977
392220,2,15,2,10.726397365916032
392220,2,15,8,17.23433008828613
392220,2,15,1,9.910276687631992
392220,2,15,0,7.860969035707944
392220,2,15,1,7.860969035707944
392220,2,15,1,9.910276687631992
392220,2,16,1,7.984222302631097
392220,2,16,1,7.984222302631097
392220,2,16,1,7.984222302631097
392220,2,16,5,7.984222302631097
392220,2,16,10,6.354854754558556
